127.0.0.1 - - [29/Sep/2020:08:49:36 +0900] "GET / HTTP/1.1" 200 735
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:15 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10655
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:16 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:17 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:19 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10655
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:19 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10655
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:21 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:22 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:22 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:28 +0900] "GET /contents/scientificList.do?menuId=AD030303 HTTP/1.1" 200 7543
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:28 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/test_0020200928[0].png HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:28 +0900] "GET /contents/scientificList.do?menuId=AD030303 HTTP/1.1" 200 7543
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:28 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/test_0020200928[0].png HTTP/1.1" 404 1123
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:29 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:30 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:31 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:32 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:33 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:33 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:33 +0900] "GET /resource/css/admin/import.css HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:33 +0900] "GET /resource/js/jquery/jquery-1.12.4.min.js HTTP/1.1" 200 97166
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:33 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 200 31660
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:33 +0900] "GET /resource/js/libs/swiper-5.4.5.min.js HTTP/1.1" 200 140942
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:33 +0900] "GET /resource/css/libs/aos.min.css HTTP/1.1" 200 26053
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:33 +0900] "GET /resource/css/libs/fontawesome_all.min.css HTTP/1.1" 200 59011
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:33 +0900] "GET /resource/css/libs/animate.min.css HTTP/1.1" 200 71760
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:33 +0900] "GET /resource/css/libs/selectordie.css HTTP/1.1" 200 8566
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/css/libs/selectordie_theme_02.css HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/css/fonts.css HTTP/1.1" 200 1887
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/css/base.css HTTP/1.1" 200 7638
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/css/component.css HTTP/1.1" 200 20754
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/css/common.css HTTP/1.1" 200 60867
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/css/admin/layout.css HTTP/1.1" 200 7183
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/css/admin/main.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/images/common/layout/logo-tit.png HTTP/1.1" 200 3062
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/fonts/LGSmHaSB.woff2 HTTP/1.1" 200 1291904
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/fonts/LGSmHaR.woff2 HTTP/1.1" 200 1284688
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /resource/fonts/fa-solid-900.woff2 HTTP/1.1" 200 80328
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:34 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:35 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:35 +0900] "GET /resource/fonts/LGSmHaR.woff2 HTTP/1.1" 206 1
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:35 +0900] "GET /resource/fonts/LGSmHaSB.woff2 HTTP/1.1" 206 1
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:35 +0900] "GET /resource/fonts/LGSmHaSB.woff2 HTTP/1.1" 206 636544
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:35 +0900] "GET /resource/fonts/LGSmHaR.woff2 HTTP/1.1" 206 629328
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:35 +0900] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:36 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:37 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:37 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:37 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:39 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10655
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:40 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:40 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10655
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:10:40 +0900] "GET /resource/js/libs/swiper.min.js.map HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:21 +0900] "GET / HTTP/1.1" 200 735
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:21 +0900] "GET /common/login/loginForm.do HTTP/1.1" 200 6551
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:21 +0900] "GET /resource/css/component.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:21 +0900] "GET /common/login/loginForm.do HTTP/1.1" 200 6375
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:22 +0900] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:25 +0900] "POST /common/login/login.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:25 +0900] "GET /main.do HTTP/1.1" 200 13455
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:25 +0900] "GET /main.do HTTP/1.1" 200 13455
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:27 +0900] "GET /admin.do HTTP/1.1" 200 2261
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:27 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:27 +0900] "GET /resource/images/main_title.jpg HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:27 +0900] "GET /admin.do HTTP/1.1" 200 2261
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:27 +0900] "GET /resource/images/main_title.jpg HTTP/1.1" 404 1011
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:28 +0900] "GET /contents/logoList.do?menuId=AD030101 HTTP/1.1" 200 22349
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:28 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:28 +0900] "GET /usr/local/lena/servers/appServer/s3:/an2-lsc-dev-yva-data/upload/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928[2].PNG HTTP/1.1" 404 1201
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:28 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200925.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:28 +0900] "GET /contents/logoList.do?menuId=AD030101 HTTP/1.1" 200 22349
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:29 +0900] "GET /usr/local/lena/servers/appServer/s3:/an2-lsc-dev-yva-data/upload/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928[2].PNG HTTP/1.1" 404 1201
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:29 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200928.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:29 +0900] "GET /usr/local/lena/servers/appServer/webapps/ROOT/data001/gyva-data/%EC%A0%81%EC%9A%A9%ED%85%8C%EC%8A%A4%ED%8A%B820200925.PNG HTTP/1.1" 404 1193
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:31 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:31 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:32 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10655
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:11:32 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10655
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:12:14 +0900] "GET /contents/journalEdit.do HTTP/1.1" 200 9802
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:12:14 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:12:14 +0900] "GET /resource/css/component.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:12:14 +0900] "GET /contents/journalEdit.do HTTP/1.1" 200 9802
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:12:18 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:12:19 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:12:19 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9913
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:12:20 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9913
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:13:40 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:13:40 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:13:40 +0900] "GET /resource/css/component.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:13:40 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:13:46 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:13:46 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:13:47 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:13:53 +0900] "POST /contents/journalWrite.do HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:13:53 +0900] "POST /contents/journalWrite.do HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:14:21 +0900] "GET /html/admin/contents/library/journal/AD050301-05.html HTTP/1.1" 200 12119
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:14:21 +0900] "GET /resource/images/common/contents/defaultimg_340x438.png HTTP/1.1" 200 9864
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:14:22 +0900] "GET /html/admin/contents/library/journal/AD050301-05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:17:23 +0900] "POST /contents/journalWrite.do HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:17:23 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:17:23 +0900] "GET /resource/css/component.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:17:24 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 9876
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:17:26 +0900] "POST /contents/journalWrite.do HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:17:26 +0900] "POST /contents/journalWrite.do HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:18:00 +0900] "POST /contents/journalInsert.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:18:00 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 10660
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:18:01 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 10660
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:18:02 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9875
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:18:02 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9875
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:18:12 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9875
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:18:13 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9875
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:18:13 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9875
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:02 +0900] "GET /contents/journalEdit.do HTTP/1.1" 200 9811
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:02 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:02 +0900] "GET /resource/css/component.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:02 +0900] "GET /contents/journalEdit.do HTTP/1.1" 200 9811
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:03 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 10660
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:03 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 10660
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:06 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9905
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:06 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9905
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9905
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/admin/import.css HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/js/jquery/jquery-1.12.4.min.js HTTP/1.1" 200 97166
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/js/libs/swiper-5.4.5.min.js HTTP/1.1" 200 140942
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 200 31660
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/libs/aos.min.css HTTP/1.1" 200 26053
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/libs/selectordie.css HTTP/1.1" 200 8566
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/libs/animate.min.css HTTP/1.1" 200 71760
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/libs/fontawesome_all.min.css HTTP/1.1" 200 59011
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/libs/selectordie_theme_02.css HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/fonts.css HTTP/1.1" 200 1887
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/base.css HTTP/1.1" 200 7638
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/component.css HTTP/1.1" 200 20754
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/common.css HTTP/1.1" 200 60867
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/admin/layout.css HTTP/1.1" 200 7183
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/css/admin/main.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/images/common/layout/logo-tit.png HTTP/1.1" 200 3062
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/fonts/LGSmHaSB.woff2 HTTP/1.1" 200 1291904
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/fonts/LGSmHaR.woff2 HTTP/1.1" 200 1284688
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/fonts/fa-regular-400.woff2 HTTP/1.1" 200 13596
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9905
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/fonts/LGSmHaR.woff2 HTTP/1.1" 206 1
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:30 +0900] "GET /resource/fonts/LGSmHaSB.woff2 HTTP/1.1" 206 1
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:31 +0900] "GET /resource/fonts/LGSmHaSB.woff2 HTTP/1.1" 206 636544
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:31 +0900] "GET /resource/fonts/LGSmHaR.woff2 HTTP/1.1" 206 629328
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:19:31 +0900] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:20:02 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9905
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:20:11 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9905
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:20:11 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9905
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:20:30 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 10660
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:20:30 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 10660
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:20:42 +0900] "POST /contents/journalWrite.do HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:20:43 +0900] "POST /contents/journalWrite.do HTTP/1.1" 200 8896
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:21:04 +0900] "POST /contents/journalInsert.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:21:04 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 11603
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:21:04 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:21:04 +0900] "GET /resource/css/component.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:21:05 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 11603
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:21:06 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9898
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:21:06 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9898
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:21:14 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9898
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:21:15 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 9898
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:37:16 +0900] "GET /contents/journalEdit.do HTTP/1.1" 200 10002
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:37:16 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:37:16 +0900] "GET /resource/css/component.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:37:16 +0900] "GET /contents/journalEdit.do HTTP/1.1" 200 10002
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:37:17 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 11603
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:37:17 +0900] "GET /contents/journalList.do?menuId=AD030301 HTTP/1.1" 200 11603
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:37:19 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:37:19 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10089
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:37:27 +0900] "GET /contents/journalEdit.do HTTP/1.1" 200 10002
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:37:28 +0900] "GET /contents/journalEdit.do HTTP/1.1" 200 10002
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "POST /contents/journalEdit.do HTTP/1.1" 200 10573
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/admin/import.css HTTP/1.1" 200 1063
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/js/jquery/jquery-1.12.4.min.js HTTP/1.1" 200 97166
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/js/libs/swiper-5.4.5.min.js HTTP/1.1" 200 140942
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/js/admin/ui.js HTTP/1.1" 200 31660
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/libs/aos.min.css HTTP/1.1" 200 26053
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/libs/animate.min.css HTTP/1.1" 200 71760
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/libs/selectordie.css HTTP/1.1" 200 8566
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/libs/fontawesome_all.min.css HTTP/1.1" 200 59011
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/libs/selectordie_theme_02.css HTTP/1.1" 200 10214
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/fonts.css HTTP/1.1" 200 1887
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/base.css HTTP/1.1" 200 7638
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/component.css HTTP/1.1" 200 20754
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/common.css HTTP/1.1" 200 60867
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/admin/layout.css HTTP/1.1" 200 7183
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/css/admin/main.css HTTP/1.1" 200 19
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/images/common/layout/logo-tit.png HTTP/1.1" 200 3062
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/fonts/LGSmHaR.woff2 HTTP/1.1" 200 1284688
0:0:0:0:0:0:0:1 - - [29/Sep/2020:10:39:42 +0900] "GET /resource/fonts/LGSmHaSB.woff2 HTTP/1.1" 200 1291904
